ccode1,abbrev1,ccode2,abbrev2,dipcon1970,dipcon1975,dipcon1980,dipcon1985,dipcon1990,dipcon1995,dipcon2000,dipcon2005,dipcon2010
375,FIN,704,UZB,,,,,,0,0,0,0
375,FIN,705,KZK,,,,,,0,0,0,0
375,FIN,710,CHN,1,1,1,1,1,1,1,1,1
375,FIN,712,MON,0,0,0,0,0,0,0,0,0
375,FIN,713,TAW,0,0,0,0,0,0,0,0,0
375,FIN,731,PRK,0,1,0,0,0,0,0,0,0
375,FIN,732,ROK,0,0,0,1,1,1,1,1,1
375,FIN,740,JPN,1,1,1,1,1,1,1,1,1
375,FIN,750,IND,1,1,1,1,1,1,1,1,1
375,FIN,760,BHU,0,0,0,0,0,0,0,0,0
375,FIN,770,PAK,0,0,0,0,0,0,0,1,1
375,FIN,771,BNG,,0,0,0,0,0,0,0,0
375,FIN,775,MYA,0,0,0,0,0,0,0,0,0
375,FIN,780,SRI,0,0,0,0,1,0,0,0,0
375,FIN,781,MAD,0,0,0,0,0,0,0,0,0
375,FIN,790,NEP,0,0,0,0,0,0,0,0,1
375,FIN,800,THI,0,0,0,0,1,1,1,1,1
375,FIN,811,CAM,0,0,0,0,0,0,0,0,0
375,FIN,812,LAO,0,0,0,0,0,0,0,0,0
375,FIN,816,DRV,0,,1,1,1,1,1,1,1
375,FIN,817,RVN,0,,,,,,,,
375,FIN,820,MAL,0,0,0,1,1,1,1,1,1
375,FIN,830,SIN,0,0,1,0,1,1,1,1,1
375,FIN,835,BRU,,,0,0,0,0,0,0,0
375,FIN,840,PHI,0,0,0,1,1,1,1,1,1
375,FIN,850,INS,0,0,1,1,1,1,1,1,1
375,FIN,860,ETM,,,,,,,,0,0
375,FIN,900,AUL,0,1,1,1,1,1,1,1,1
375,FIN,910,PNG,,0,0,0,0,0,0,0,0
375,FIN,920,NEW,0,0,0,0,0,0,0,0,0
375,FIN,935,VAN,,,,0,0,0,0,0,0
375,FIN,940,SOL,,,0,0,0,0,0,0,0
375,FIN,946,KIR,,,,,,0,0,0,0
375,FIN,947,TUV,,,,,,0,0,0,0
375,FIN,950,FIJ,,0,0,0,0,0,0,0,0
375,FIN,955,TON,,,,,,0,0,0,0
375,FIN,970,NAU,,,,,,0,0,0,0
375,FIN,983,MSI,,,,,0,0,0,0,0
375,FIN,986,PAL,,,,,,0,0,0,0
375,FIN,987,FSM,,,,,0,0,0,0,0
375,FIN,990,WSM,0,0,0,0,0,0,0,0,0
380,SWD,2,USA,1,1,1,1,1,1,1,1,1
380,SWD,20,CAN,1,1,1,1,1,1,1,1,1
380,SWD,31,BHM,,0,0,0,0,0,0,0,0
380,SWD,40,CUB,1,0,1,1,1,1,1,1,1
380,SWD,41,HAI,0,0,0,0,0,0,0,0,0
380,SWD,42,DOM,0,0,0,0,0,0,0,0,0
380,SWD,51,JAM,0,0,0,0,0,0,0,0,0
380,SWD,52,TRI,0,0,0,0,0,0,0,0,0
380,SWD,53,BAR,0,0,0,0,0,0,0,0,0
380,SWD,54,DMA,,,0,0,0,0,0,0,0
380,SWD,55,GRN,,0,0,0,0,0,0,0,0
380,SWD,56,SLU,,,0,0,0,0,0,0,0
380,SWD,57,SVG,,,0,0,0,0,0,0,0
380,SWD,58,AAB,,,,0,0,0,0,0,0
380,SWD,60,SKN,,,,0,0,0,0,0,0
380,SWD,70,MEX,1,1,1,1,1,1,1,1,1
380,SWD,80,BLZ,,,,0,0,0,0,0,0
380,SWD,90,GUA,1,1,1,1,1,1,1,1,1
380,SWD,91,HON,1,0,0,0,0,0,0,0,0
380,SWD,92,SAL,0,0,0,0,0,0,0,0,0
380,SWD,93,NIC,0,0,0,1,1,1,1,1,0
380,SWD,94,COS,0,0,0,0,0,0,0,0,0
380,SWD,95,PAN,0,0,0,0,0,0,0,0,0
380,SWD,100,COL,1,1,1,1,1,1,1,0,1
380,SWD,101,VEN,1,1,1,1,1,1,1,1,0
380,SWD,110,GUY,0,0,0,0,0,0,0,0,0
380,SWD,115,SUR,,,0,0,0,0,0,0,0
380,SWD,130,ECU,1,1,0,0,1,0,0,0,0
380,SWD,135,PER,1,1,1,1,1,1,1,0,0
380,SWD,140,BRA,1,1,1,1,1,1,1,1,1
380,SWD,145,BOL,0,0,0,0,0,0,0,0,1
380,SWD,150,PAR,0,0,0,0,0,0,0,0,0
380,SWD,155,CHL,1,0,0,0,0,1,1,1,1
380,SWD,160,ARG,1,1,1,1,0,1,1,1,1
380,SWD,165,URU,1,1,1,0,0,0,0,0,0
380,SWD,200,UKG,0,1,1,1,1,1,1,1,1
380,SWD,205,IRE,1,1,1,1,1,1,1,1,0
380,SWD,210,NTH,1,1,1,1,1,1,1,1,1
380,SWD,211,BEL,1,1,1,1,1,1,1,1,0
380,SWD,212,LUX,0,0,0,0,0,1,1,1,0
380,SWD,220,FRN,1,1,1,1,1,1,1,1,1
380,SWD,225,SWZ,1,1,1,1,1,1,1,1,1
380,SWD,230,SPN,1,1,1,1,1,1,1,1,1
380,SWD,235,POR,1,1,1,1,1,1,1,1,1
380,SWD,255,GMY,,,,,,1,1,1,1
380,SWD,260,GFR,1,1,1,1,1,,,,
380,SWD,265,GDR,0,1,1,1,1,,,,
380,SWD,290,POL,1,1,1,1,1,1,1,1,1
380,SWD,305,AUS,1,1,1,1,1,1,1,1,1
380,SWD,310,HUN,1,1,1,1,1,1,1,1,1
380,SWD,315,CZE,1,1,1,1,1,,,,
380,SWD,316,CZR,,,,,,1,1,1,1
380,SWD,317,SLO,,,,,,0,0,1,0
380,SWD,325,ITA,1,1,1,1,1,1,1,1,1
380,SWD,338,MLT,0,0,0,0,0,0,0,0,0
380,SWD,339,ALB,1,0,0,0,0,0,0,0,0
380,SWD,341,MNG,,,,,,,,,0
380,SWD,343,MAC,,,,,,0,0,0,1
380,SWD,344,CRO,,,,,,1,1,1,1
380,SWD,345,YUG,1,1,1,1,1,1,1,1,1
380,SWD,346,BOS,,,,,,1,1,1,1
380,SWD,347,KOS,,,,,,,,,0
380,SWD,349,SLV,,,,,,0,0,1,0
380,SWD,350,GRC,1,1,1,1,1,1,1,1,1
380,SWD,352,CYP,0,0,0,0,0,0,0,1,1
380,SWD,355,BUL,1,1,1,1,1,1,1,1,0
380,SWD,359,MLD,,,,,,0,0,0,1
380,SWD,360,ROM,1,1,1,1,1,1,1,1,1
380,SWD,365,RUS,1,1,1,1,1,1,1,1,1
380,SWD,366,EST,,,,,,1,1,1,1
380,SWD,367,LAT,,,,,,1,1,1,1
380,SWD,368,LIT,,,,,,1,1,1,1
380,SWD,369,UKR,,,,,,1,1,1,1
380,SWD,370,BLR,,,,,,0,0,0,1
380,SWD,371,ARM,,,,,,0,0,0,0
380,SWD,372,GRG,,,,,,0,0,0,1
380,SWD,373,AZE,,,,,,0,0,0,0
380,SWD,375,FIN,1,1,1,1,1,1,1,1,1
380,SWD,385,NOR,1,1,1,1,1,1,1,1,1
380,SWD,390,DEN,1,1,1,1,1,1,1,1,1
380,SWD,395,ICE,1,1,1,1,1,1,1,1,1
380,SWD,402,CAP,,,0,0,0,0,0,0,0
380,SWD,403,STP,,,0,0,0,0,0,0,0
380,SWD,404,GNB,,0,0,0,0,0,0,0,0
380,SWD,411,EQG,0,0,0,0,0,0,0,0,0
380,SWD,420,GAM,0,0,0,0,0,0,0,0,0
380,SWD,432,MLI,0,0,0,0,0,0,0,0,0
380,SWD,433,SEN,0,1,1,0,0,0,0,1,0
380,SWD,434,BEN,0,0,0,0,0,0,0,0,0
380,SWD,435,MAA,0,0,0,0,0,0,0,0,0
380,SWD,436,NIR,0,0,0,0,0,0,0,0,0
380,SWD,437,CDI,1,0,0,1,1,1,1,1,0
380,SWD,438,GUI,0,0,0,0,0,0,0,0,0
380,SWD,439,BFO,0,0,0,0,0,0,0,0,1
380,SWD,450,LBR,0,1,0,0,0,0,0,0,0
380,SWD,451,SIE,0,0,0,0,0,0,0,0,0
380,SWD,452,GHA,0,0,0,0,0,0,0,0,0
380,SWD,461,TOG,0,0,0,0,0,0,0,0,0
380,SWD,471,CAO,0,0,0,0,0,0,0,0,0
380,SWD,475,NIG,1,1,1,1,1,0,0,1,1
380,SWD,481,GAB,0,0,0,0,0,0,0,0,0
380,SWD,482,CEN,0,1,0,0,0,0,0,0,0
380,SWD,483,CHA,0,0,0,0,0,0,0,0,0
380,SWD,484,CON,0,0,0,0,0,0,0,0,0
380,SWD,490,DRC,1,1,1,1,0,0,0,1,1
380,SWD,500,UGA,0,0,0,0,0,0,0,1,1
380,SWD,501,KEN,1,1,1,1,1,1,1,1,1
380,SWD,510,TAZ,1,1,1,1,1,1,1,1,1
380,SWD,516,BUI,0,0,0,0,0,0,0,0,0
380,SWD,517,RWA,0,0,0,0,0,0,0,0,1
380,SWD,520,SOM,0,0,0,0,0,0,0,0,0
380,SWD,522,DJI,,,0,0,0,0,0,0,0
380,SWD,530,ETH,1,1,1,1,1,1,1,1,1
380,SWD,531,ERI,,,,,,0,0,0,0
380,SWD,540,ANG,,0,0,1,1,1,1,1,1
380,SWD,541,MZM,,0,1,1,0,1,1,1,1
380,SWD,551,ZAM,1,1,1,1,1,1,1,0,1
380,SWD,552,ZIM,,0,0,1,1,1,1,1,1
380,SWD,553,MAW,1,0,0,0,0,0,0,0,0
380,SWD,560,SAF,0,0,0,0,0,1,1,1,1
380,SWD,565,NAM,,,,0,0,1,1,0,0
380,SWD,570,LES,0,0,0,0,0,0,0,0,0
380,SWD,571,BOT,0,0,1,1,1,1,1,1,0
380,SWD,572,SWA,0,0,0,0,0,0,0,0,0
380,SWD,580,MAG,0,0,0,0,0,0,0,0,0
380,SWD,581,COM,,0,0,0,0,0,0,0,0
380,SWD,590,MAS,0,0,0,0,0,0,0,0,0
380,SWD,591,SEY,,,0,0,0,0,0,0,0
380,SWD,600,MOR,1,1,1,1,1,1,1,1,1
380,SWD,615,ALG,1,1,1,1,1,1,1,1,1
380,SWD,616,TUN,1,1,1,1,1,1,1,1,0
380,SWD,620,LIB,0,1,1,1,1,0,0,0,0
380,SWD,625,SUD,1,0,0,0,0,0,0,0,0
380,SWD,630,IRN,1,1,1,1,1,1,1,1,1
380,SWD,640,TUR,1,1,1,1,1,1,1,1,1
380,SWD,645,IRQ,1,1,1,1,1,1,1,1,1
380,SWD,651,EGY,1,1,1,1,1,1,1,1,1
380,SWD,652,SYR,1,1,1,1,1,1,1,1,1
380,SWD,660,LEB,1,1,1,1,1,0,0,0,0
380,SWD,663,JOR,0,0,0,1,1,1,1,1,1
380,SWD,666,ISR,1,1,1,1,1,1,1,1,1
380,SWD,670,SAU,1,1,1,1,1,1,1,1,1
380,SWD,678,YAR,0,0,0,0,0,,,,
380,SWD,679,YEM,,,,,,0,0,0,0
380,SWD,680,YPR,0,0,0,0,0,,,,
380,SWD,690,KUW,0,1,1,1,1,1,1,1,0
380,SWD,692,BAH,,0,0,0,0,0,0,0,0
380,SWD,694,QAT,,0,0,0,0,0,0,0,0
380,SWD,696,UAE,,0,0,0,0,0,0,0,1
380,SWD,698,OMA,,0,0,0,0,0,0,0,0
380,SWD,700,AFG,0,0,0,0,0,0,0,0,1
380,SWD,701,TKM,,,,,,0,0,0,0
380,SWD,702,TAJ,,,,,,0,0,1,0
380,SWD,703,KYR,,,,,,0,0,0,0
380,SWD,704,UZB,,,,,,0,0,0,0
380,SWD,705,KZK,,,,,,0,0,0,0
380,SWD,710,CHN,1,1,1,1,1,1,1,1,1
380,SWD,712,MON,0,0,0,0,0,0,0,0,0
380,SWD,713,TAW,0,0,0,0,0,0,0,0,0
380,SWD,731,PRK,0,1,0,0,0,0,0,1,1
380,SWD,732,ROK,0,1,1,1,1,1,1,1,1
380,SWD,740,JPN,1,1,1,1,1,1,1,1,1
380,SWD,750,IND,1,1,1,1,1,1,1,1,1
380,SWD,760,BHU,0,0,0,0,0,0,0,0,0
380,SWD,770,PAK,0,1,1,1,1,1,1,1,1
380,SWD,771,BNG,,0,1,1,1,1,1,1,1
380,SWD,775,MYA,0,0,0,0,0,0,0,0,0
380,SWD,780,SRI,0,1,0,0,0,0,0,1,0
380,SWD,781,MAD,0,0,0,0,0,0,0,0,0
380,SWD,790,NEP,0,0,0,0,0,0,0,0,0
380,SWD,800,THI,1,1,1,1,1,1,1,1,1
380,SWD,811,CAM,0,0,0,0,0,0,0,0,1
380,SWD,812,LAO,0,0,0,0,0,0,0,0,0
380,SWD,816,DRV,0,,0,1,1,1,1,1,0
380,SWD,817,RVN,0,,,,,,,,
380,SWD,820,MAL,0,1,1,1,1,1,1,1,0
380,SWD,830,SIN,1,1,1,1,1,1,1,1,1
380,SWD,835,BRU,,,0,0,0,0,0,0,0
380,SWD,840,PHI,0,0,1,1,1,0,0,1,0
380,SWD,850,INS,0,0,1,1,1,1,1,1,1
380,SWD,860,ETM,,,,,,,,0,0
380,SWD,900,AUL,0,1,1,1,1,1,1,1,1
380,SWD,910,PNG,,0,0,0,0,0,0,0,0
380,SWD,920,NEW,1,1,1,1,1,0,0,0,0
380,SWD,935,VAN,,,,0,0,0,0,0,0
380,SWD,940,SOL,,,0,0,0,0,0,0,0
380,SWD,946,KIR,,,,,,0,0,0,0
380,SWD,947,TUV,,,,,,0,0,0,0
380,SWD,950,FIJ,,0,0,0,0,0,0,0,0
380,SWD,955,TON,,,,,,0,0,0,0
380,SWD,970,NAU,,,,,,0,0,0,0
380,SWD,983,MSI,,,,,0,0,0,0,0
380,SWD,986,PAL,,,,,,0,0,0,0
380,SWD,987,FSM,,,,,0,0,0,0,0
380,SWD,990,WSM,0,0,0,0,0,0,0,0,0
385,NOR,2,USA,1,1,1,1,1,1,1,1,1
385,NOR,20,CAN,1,1,1,1,1,1,1,1,1
385,NOR,31,BHM,,0,0,0,0,0,0,0,0
385,NOR,40,CUB,0,0,0,0,0,0,0,0,1
385,NOR,41,HAI,0,0,0,0,0,0,0,0,0
385,NOR,42,DOM,0,0,0,0,0,0,0,0,0
385,NOR,51,JAM,0,0,0,0,0,0,0,0,0
385,NOR,52,TRI,0,0,0,0,0,0,0,0,0
385,NOR,53,BAR,0,0,0,0,0,0,0,0,0
385,NOR,54,DMA,,,0,0,0,0,0,0,0
385,NOR,55,GRN,,0,0,0,0,0,0,0,0
385,NOR,56,SLU,,,0,0,0,0,0,0,0
385,NOR,57,SVG,,,0,0,0,0,0,0,0
385,NOR,58,AAB,,,,0,0,0,0,0,0
385,NOR,60,SKN,,,,0,0,0,0,0,0
385,NOR,70,MEX,1,1,1,1,1,1,1,1,1
385,NOR,80,BLZ,,,,0,0,0,0,0,0
385,NOR,90,GUA,0,0,0,0,0,0,0,1,1
385,NOR,91,HON,0,0,0,0,0,0,0,0,0
385,NOR,92,SAL,0,0,0,0,0,0,0,0,0
385,NOR,93,NIC,0,0,0,0,0,0,0,1,1
385,NOR,94,COS,0,0,0,0,0,0,0,0,0
385,NOR,95,PAN,0,0,0,0,0,1,1,0,0
385,NOR,100,COL,0,0,0,0,0,0,0,0,0
385,NOR,101,VEN,1,1,1,0,1,1,1,1,1
385,NOR,110,GUY,0,0,0,0,0,0,0,0,0
385,NOR,115,SUR,,,0,0,0,0,0,0,0
385,NOR,130,ECU,0,0,0,0,0,0,0,0,0
385,NOR,135,PER,0,0,0,0,0,0,0,0,0
385,NOR,140,BRA,1,1,1,1,1,1,1,1,1
385,NOR,145,BOL,0,0,0,0,0,0,0,0,0
385,NOR,150,PAR,0,0,0,0,0,0,0,0,0
385,NOR,155,CHL,1,1,1,1,1,1,1,1,1
385,NOR,160,ARG,1,1,1,1,1,1,1,1,1
385,NOR,165,URU,0,0,0,0,0,0,0,0,0
385,NOR,200,UKG,1,1,1,1,1,1,1,1,1
385,NOR,205,IRE,0,0,0,0,1,1,1,1,1
385,NOR,210,NTH,1,1,1,1,1,1,1,1,1
385,NOR,211,BEL,1,1,1,1,1,1,1,1,1
385,NOR,212,LUX,0,0,0,0,0,0,0,0,0
385,NOR,220,FRN,1,1,1,1,1,1,1,1,1
385,NOR,225,SWZ,1,1,1,1,1,1,1,1,1
385,NOR,230,SPN,1,1,1,1,1,1,1,1,1
385,NOR,235,POR,1,1,1,1,1,1,1,1,1
385,NOR,255,GMY,,,,,,1,1,1,1
385,NOR,260,GFR,1,1,1,1,1,,,,
385,NOR,265,GDR,0,1,1,1,1,,,,
385,NOR,290,POL,1,1,1,1,1,1,1,1,1
385,NOR,305,AUS,1,1,1,1,1,1,1,1,1
385,NOR,310,HUN,1,1,1,1,1,1,1,1,1
385,NOR,315,CZE,1,1,1,1,1,,,,
385,NOR,316,CZR,,,,,,1,1,1,1
385,NOR,317,SLO,,,,,,0,0,1,1
385,NOR,325,ITA,1,1,1,1,1,1,1,1,1
385,NOR,338,MLT,0,0,0,0,0,0,0,0,0
385,NOR,339,ALB,0,0,0,0,0,0,0,0,0
385,NOR,341,MNG,,,,,,,,,0
385,NOR,343,MAC,,,,,,0,0,1,1
385,NOR,344,CRO,,,,,,1,1,1,1
385,NOR,345,YUG,1,1,1,1,1,1,1,1,1
385,NOR,346,BOS,,,,,,1,1,1,1
385,NOR,347,KOS,,,,,,,,,1
385,NOR,349,SLV,,,,,,0,0,1,1
385,NOR,350,GRC,0,1,1,1,1,1,1,1,0
385,NOR,352,CYP,0,0,0,0,0,0,0,0,0
385,NOR,355,BUL,0,0,0,0,0,0,0,0,1
385,NOR,359,MLD,,,,,,0,0,0,0
385,NOR,360,ROM,0,0,1,1,0,1,1,1,1
385,NOR,365,RUS,1,1,1,1,1,1,1,1,1
385,NOR,366,EST,,,,,,1,1,1,1
385,NOR,367,LAT,,,,,,1,1,1,1
385,NOR,368,LIT,,,,,,1,1,1,1
385,NOR,369,UKR,,,,,,1,1,1,1
385,NOR,370,BLR,,,,,,0,0,0,0
385,NOR,371,ARM,,,,,,0,0,0,0
385,NOR,372,GRG,,,,,,0,0,0,0
385,NOR,373,AZE,,,,,,0,0,1,1
385,NOR,375,FIN,1,1,1,1,1,1,1,1,1
385,NOR,380,SWD,1,1,1,1,1,1,1,1,1
385,NOR,390,DEN,1,0,1,1,1,1,1,1,1
385,NOR,395,ICE,1,1,1,1,1,1,1,1,1
385,NOR,402,CAP,,,0,0,0,0,0,0,0
385,NOR,403,STP,,,0,0,0,0,0,0,0
385,NOR,404,GNB,,0,0,0,0,0,0,0,0
385,NOR,411,EQG,0,0,0,0,0,0,0,0,0
385,NOR,420,GAM,0,0,0,0,0,0,0,0,0
385,NOR,432,MLI,0,0,0,0,0,0,0,0,0
385,NOR,433,SEN,0,0,0,0,0,0,0,0,0
385,NOR,434,BEN,0,0,0,0,0,0,0,0,0
385,NOR,435,MAA,0,0,0,0,0,0,0,0,0
385,NOR,436,NIR,0,0,0,0,0,0,0,0,0
385,NOR,437,CDI,1,1,1,1,1,1,1,1,0
385,NOR,438,GUI,0,0,0,0,0,0,0,0,0
385,NOR,439,BFO,0,0,0,0,0,0,0,0,0
385,NOR,450,LBR,0,0,0,0,0,0,0,0,0
385,NOR,451,SIE,0,0,0,0,0,0,0,0,0
385,NOR,452,GHA,0,0,0,0,0,0,0,0,0
385,NOR,461,TOG,0,0,0,0,0,0,0,0,0
385,NOR,471,CAO,0,0,0,0,0,0,0,0,0
385,NOR,475,NIG,1,1,1,1,1,1,1,1,1
385,NOR,481,GAB,0,0,0,0,0,0,0,0,0
385,NOR,482,CEN,0,0,0,0,0,0,0,0,0
385,NOR,483,CHA,0,0,0,0,0,0,0,0,0
385,NOR,484,CON,0,0,0,0,0,0,0,0,0
385,NOR,490,DRC,0,0,0,0,0,0,0,0,0
385,NOR,500,UGA,0,0,0,0,0,0,0,1,1
385,NOR,501,KEN,1,1,1,1,1,0,0,0,1
385,NOR,510,TAZ,0,0,1,1,1,1,1,1,1
385,NOR,516,BUI,0,0,0,0,0,0,0,0,0
385,NOR,517,RWA,0,0,0,0,0,0,0,0,0
385,NOR,520,SOM,0,0,0,0,0,0,0,0,0
385,NOR,522,DJI,,,0,0,0,0,0,0,0
385,NOR,530,ETH,0,0,0,0,0,1,1,1,1
385,NOR,531,ERI,,,,,,0,0,0,1
385,NOR,540,ANG,,0,0,1,0,0,0,1,1
385,NOR,541,MZM,,0,0,1,0,1,1,1,1
385,NOR,551,ZAM,0,0,0,0,0,1,1,1,1
385,NOR,552,ZIM,,0,0,1,1,1,1,1,1
385,NOR,553,MAW,0,0,0,0,0,0,0,1,0
385,NOR,560,SAF,0,0,0,0,0,1,1,1,1
385,NOR,565,NAM,,,,0,0,0,0,0,0
385,NOR,570,LES,0,0,0,0,0,0,0,0,0
385,NOR,571,BOT,0,0,0,0,0,0,0,0,0
385,NOR,572,SWA,0,0,0,0,0,0,0,0,0
385,NOR,580,MAG,0,0,0,0,0,0,0,1,1
385,NOR,581,COM,,0,0,0,0,0,0,0,0
385,NOR,590,MAS,0,0,0,0,0,0,0,0,0
385,NOR,591,SEY,,,0,0,0,0,0,0,0
385,NOR,600,MOR,1,1,1,1,1,0,0,1,1
385,NOR,615,ALG,0,0,0,0,0,0,0,0,1
385,NOR,616,TUN,0,1,0,0,0,1,1,1,0
385,NOR,620,LIB,0,0,0,0,0,0,0,0,0
385,NOR,625,SUD,0,0,0,0,0,0,0,0,1
385,NOR,630,IRN,1,1,1,1,1,1,1,1,0
385,NOR,640,TUR,1,1,1,1,1,1,1,1,1
385,NOR,645,IRQ,0,0,0,1,1,0,0,0,0
385,NOR,651,EGY,1,1,1,1,1,1,1,1,1
385,NOR,652,SYR,0,1,0,0,0,1,1,1,0
385,NOR,660,LEB,1,0,0,0,0,0,0,0,1
385,NOR,663,JOR,0,0,0,0,0,1,1,1,1
385,NOR,666,ISR,1,1,1,1,1,1,1,1,1
385,NOR,670,SAU,0,0,1,1,1,1,1,1,1
385,NOR,678,YAR,0,0,0,0,0,,,,
385,NOR,679,YEM,,,,,,0,0,0,0
385,NOR,680,YPR,0,0,0,0,0,,,,
385,NOR,690,KUW,0,0,1,1,1,0,0,0,0
385,NOR,692,BAH,,0,0,0,0,0,0,0,0
385,NOR,694,QAT,,0,0,0,0,0,0,0,0
385,NOR,696,UAE,,0,0,0,0,1,1,1,1
385,NOR,698,OMA,,0,0,0,0,0,0,0,0
385,NOR,700,AFG,0,0,0,0,0,0,0,0,1
385,NOR,701,TKM,,,,,,0,0,0,0
385,NOR,702,TAJ,,,,,,0,0,0,0
385,NOR,703,KYR,,,,,,0,0,0,0
385,NOR,704,UZB,,,,,,0,0,0,0
385,NOR,705,KZK,,,,,,0,0,0,0
385,NOR,710,CHN,1,1,1,1,1,1,1,1,1
385,NOR,712,MON,0,0,0,0,0,0,0,0,0
385,NOR,713,TAW,0,0,0,0,0,0,0,0,0
385,NOR,731,PRK,0,0,0,0,0,0,0,0,0
385,NOR,732,ROK,0,0,0,1,1,1,1,1,1
385,NOR,740,JPN,1,1,1,1,1,1,1,1,1
385,NOR,750,IND,1,1,1,1,1,1,1,1,1
385,NOR,760,BHU,0,0,0,0,0,0,0,0,0
385,NOR,770,PAK,0,0,0,0,1,0,0,1,1
385,NOR,771,BNG,,0,0,0,0,0,0,1,0
385,NOR,775,MYA,0,0,0,0,0,0,0,0,0
385,NOR,780,SRI,0,1,0,0,1,1,1,1,1
385,NOR,781,MAD,0,0,0,0,0,0,0,0,0
385,NOR,790,NEP,0,0,0,0,0,0,0,1,1
385,NOR,800,THI,1,1,1,1,1,1,1,1,1
385,NOR,811,CAM,0,0,0,0,0,0,0,0,0
385,NOR,812,LAO,0,0,0,0,0,0,0,0,0
385,NOR,816,DRV,0,,0,0,0,0,0,1,1
385,NOR,817,RVN,0,,,,,,,,
385,NOR,820,MAL,0,0,0,0,0,0,0,1,1
385,NOR,830,SIN,1,1,1,1,1,1,1,1,1
385,NOR,835,BRU,,,0,0,0,0,0,0,0
385,NOR,840,PHI,1,1,0,1,1,1,1,1,1
385,NOR,850,INS,0,1,1,1,1,1,1,1,1
385,NOR,860,ETM,,,,,,,,0,0
385,NOR,900,AUL,0,1,1,1,1,1,1,1,1
385,NOR,910,PNG,,0,0,0,0,1,1,0,0
385,NOR,920,NEW,0,0,0,0,0,0,0,0,0
385,NOR,935,VAN,,,,0,0,0,0,0,0
385,NOR,940,SOL,,,0,0,0,0,0,0,0
385,NOR,946,KIR,,,,,,0,0,0,0
385,NOR,947,TUV,,,,,,0,0,0,0
385,NOR,950,FIJ,,0,0,0,0,0,0,0,0
385,NOR,955,TON,,,,,,0,0,0,0
385,NOR,970,NAU,,,,,,0,0,0,0
385,NOR,983,MSI,,,,,0,0,0,0,0
385,NOR,986,PAL,,,,,,0,0,0,0
385,NOR,987,FSM,,,,,0,0,0,0,0
385,NOR,990,WSM,0,0,0,0,0,0,0,0,0
390,DEN,2,USA,1,1,1,1,1,1,1,1,1
390,DEN,20,CAN,1,1,1,1,1,1,1,1,1
390,DEN,31,BHM,,0,0,0,0,0,0,0,0
390,DEN,40,CUB,0,0,0,1,0,0,0,0,0
390,DEN,41,HAI,0,0,0,0,0,0,0,0,0
390,DEN,42,DOM,0,0,0,0,0,0,0,0,0
390,DEN,51,JAM,0,0,0,0,0,0,0,0,0
390,DEN,52,TRI,0,0,0,0,0,0,0,0,0
390,DEN,53,BAR,0,0,0,0,0,0,0,0,0
390,DEN,54,DMA,,,0,0,0,0,0,0,0
390,DEN,55,GRN,,0,0,0,0,0,0,0,0
390,DEN,56,SLU,,,0,0,0,0,0,0,0
390,DEN,57,SVG,,,0,0,0,0,0,0,0
390,DEN,58,AAB,,,,0,0,0,0,0,0
390,DEN,60,SKN,,,,0,0,0,0,0,0
390,DEN,70,MEX,1,1,1,1,1,1,1,1,1
390,DEN,80,BLZ,,,,0,0,0,0,0,0
390,DEN,90,GUA,0,0,0,0,0,0,0,0,0
390,DEN,91,HON,0,0,0,0,0,0,0,0,0
390,DEN,92,SAL,0,0,0,0,0,0,0,0,0
390,DEN,93,NIC,0,0,0,0,0,1,1,1,1
390,DEN,94,COS,0,0,0,0,0,0,0,0,0
390,DEN,95,PAN,0,0,0,0,0,0,0,0,0
390,DEN,100,COL,1,1,1,1,0,0,0,0,0
390,DEN,101,VEN,1,1,1,1,1,1,1,0,0
390,DEN,110,GUY,0,0,0,0,0,0,0,0,0
390,DEN,115,SUR,,,0,0,0,0,0,0,0
390,DEN,130,ECU,0,0,0,0,0,0,0,0,0
390,DEN,135,PER,1,1,1,0,0,0,0,0,0
390,DEN,140,BRA,1,1,1,1,1,1,1,1,1
390,DEN,145,BOL,0,0,0,0,0,0,0,1,1
390,DEN,150,PAR,0,0,0,0,0,0,0,0,0
390,DEN,155,CHL,1,1,0,0,0,1,1,1,1
390,DEN,160,ARG,1,1,1,1,1,1,1,1,1
390,DEN,165,URU,0,0,0,0,0,0,0,0,0
390,DEN,200,UKG,1,1,1,1,1,1,1,1,1
390,DEN,205,IRE,0,1,1,1,1,1,1,1,1
390,DEN,210,NTH,1,1,1,1,1,1,1,1,1
390,DEN,211,BEL,1,1,1,1,1,1,1,1,1
390,DEN,212,LUX,0,0,0,0,0,1,1,1,1
390,DEN,220,FRN,1,1,1,1,1,1,1,1,1
390,DEN,225,SWZ,1,1,1,1,1,1,1,1,1
390,DEN,230,SPN,1,1,1,1,1,1,1,1,1
390,DEN,235,POR,1,1,1,1,1,1,1,1,1
390,DEN,255,GMY,,,,,,1,1,1,1
390,DEN,260,GFR,1,1,1,1,1,,,,
390,DEN,265,GDR,0,1,1,1,1,,,,
390,DEN,290,POL,1,1,1,1,1,1,1,1,1
390,DEN,305,AUS,1,1,1,1,1,1,1,1,1
390,DEN,310,HUN,0,1,1,1,1,0,0,1,1
390,DEN,315,CZE,1,1,1,1,1,,,,
390,DEN,316,CZR,,,,,,1,1,1,1
390,DEN,317,SLO,,,,,,0,0,1,1
390,DEN,325,ITA,1,1,1,1,1,1,1,1,1
